47,374,93,404,126
47,335,128,363,156
47,342,196,374,220
47,365,218,384,240
47,408,228,440,253
47,276,226,310,256
47,263,266,292,299
47,293,268,317,295
47,310,236,332,264
47,306,299,329,320
47,363,300,386,326
47,372,352,401,380
47,364,378,391,403
47,409,386,436,414
47,448,379,480,416
47,390,343,410,363
47,245,346,275,377
47,259,379,298,405
47,310,350,325,364
47,332,404,353,425
47,342,430,356,456
47,247,485,277,517
47,307,459,323,478
47,321,478,341,503
47,362,467,397,499
47,474,423,506,455
47,414,479,439,505
47,347,489,384,524
47,481,580,514,612
47,205,554,235,573
47,198,588,222,615
47,229,609,259,641
47,359,691,379,712
47,435,693,459,715
47,498,670,523,687
47,528,677,549,700
47,182,634,213,658
47,72,674,100,701
47,258,730,286,755
47,150,830,178,856
47,397,826,422,849
47,422,901,457,937
47,186,875,215,906
47,77,998,109,1031
47,22,970,47,990
47,433,969,460,991
47,499,980,533,1016
47,284,298,316,324
47,324,271,349,311
47,324,373,335,388
47,382,497,399,516
47,214,669,234,689
47,150,716,183,737
47,116,833,134,858
47,204,891,226,911
47,680,705,709,727
47,483,497,498,513
47,606,828,623,841
47,66,1176,86,1195
47,468,1202,510,1254
47,292,782,323,806
47,268,611,294,631
47,253,591,277,616
47,322,673,351,699
47,401,641,415,663
47,623,1023,638,1040
47,466,1083,500,1124
47,600,768,616,783
