47,40,146,66,169
47,18,182,43,209
47,1,385,26,408
47,0,267,12,292
47,1,262,13,278
47,73,255,94,276
47,50,377,72,399
47,122,390,140,412
47,128,255,152,287
47,163,250,178,276
47,2,216,9,247
47,1,185,12,210
47,43,191,75,220
47,98,228,123,261
47,113,226,141,259
47,149,351,174,368
47,90,203,116,230
47,65,173,89,195
47,123,178,149,201
47,156,409,181,426
47,18,443,40,467
47,1,428,10,450
47,72,485,96,506
47,153,424,179,441
47,57,541,72,554
47,1,483,14,498
47,0,488,7,504
47,169,499,185,523
47,250,423,281,453
47,277,534,301,558
47,288,498,318,525
47,278,477,299,498
47,79,593,116,623
47,80,623,114,657
47,269,541,281,559
47,292,426,317,451
47,363,395,383,416
47,393,411,419,437
47,379,487,393,506
47,328,584,363,609
47,597,630,632,667
47,120,650,161,682
47,239,635,268,669
47,255,625,283,655
47,297,622,334,657
47,359,651,380,685
47,372,648,405,682
47,451,614,484,647
47,690,658,713,676
47,615,615,639,637
47,414,623,427,644
47,374,515,393,530
47,388,518,407,533
47,399,667,417,680
