47,381,109,419,164
47,280,225,309,257
47,295,230,321,261
47,419,257,455,295
47,444,306,472,332
47,455,346,491,375
47,323,384,351,409
47,531,305,559,335
47,514,309,533,336
47,484,306,504,326
47,362,323,386,353
47,344,352,363,375
47,311,399,333,420
47,156,398,180,422
47,150,418,180,443
47,308,382,325,399
47,339,326,355,342
47,482,524,505,545
47,287,499,309,529
47,625,597,653,621
47,397,665,425,690
47,339,714,382,748
47,307,723,337,773
47,360,738,403,782
47,507,766,547,807
47,628,621,654,641
47,316,358,336,378
47,682,413,714,434
47,405,268,423,295
47,329,337,350,352
47,449,513,450,514
47,477,505,498,516
47,399,641,430,671
47,702,658,719,692
47,657,883,686,901
47,651,910,675,931
