47,553,716,588,748
47,325,589,356,618
47,319,613,343,638
47,273,824,303,854
47,613,445,646,475
47,677,479,712,513
47,571,505,595,528
47,123,557,151,584
47,127,592,152,615
47,150,599,170,618
47,237,378,273,407
47,296,250,330,286
47,407,259,439,296
47,425,282,458,319
47,359,314,380,337
47,381,313,407,345
47,370,343,399,367
47,395,334,420,361
47,507,127,537,158
47,480,184,509,215
47,512,187,539,213
47,571,241,604,270
47,528,283,560,313
47,610,293,638,325
47,582,315,604,343
47,626,370,648,393
47,645,434,674,467
47,679,420,710,459
47,600,356,631,386
47,445,328,476,359
47,191,380,219,414
47,347,674,383,704
47,329,458,352,486
47,298,433,336,462
47,151,524,175,543
47,326,727,350,747
47,155,477,178,506
47,161,403,191,425
47,421,314,441,333
47,334,196,357,224
47,326,221,347,256
47,338,228,357,257
47,519,261,530,273
47,528,175,559,201
47,565,84,594,112
47,406,319,422,338
47,587,365,606,391
47,707,448,719,469
47,603,422,635,452
47,626,412,651,424
47,615,487,645,513
47,653,535,688,555
47,193,368,220,388
47,228,411,258,435
47,269,406,288,438
47,222,454,241,479
47,188,466,211,482
47,124,497,143,515
47,342,454,373,477
47,374,445,398,464
47,320,550,346,570
47,345,547,373,574
47,278,623,300,643
47,19,500,37,515
47,11,516,30,539
47,1,504,9,522
47,633,649,663,683
47,199,764,215,793
47,191,706,212,738
47,574,829,595,837
47,557,849,603,885
47,602,845,637,886
47,152,580,174,600
47,395,614,417,629
