47,348,511,366,533
47,366,506,392,530
47,317,573,354,607
47,307,601,336,623
47,335,683,349,699
47,386,657,418,692
47,406,643,439,674
47,439,742,478,776
47,334,754,378,785
47,380,782,418,814
47,117,873,149,911
47,161,896,193,930
47,289,818,319,841
47,359,844,377,862
47,337,913,362,945
47,428,807,460,836
47,487,810,519,853
47,506,850,542,878
47,524,795,559,818
47,357,537,375,562
47,395,558,422,590
47,51,704,73,736
47,38,644,61,674
47,1,264,40,307
47,351,604,379,627
47,391,609,421,642
47,4,642,42,684
47,1,921,34,961
47,309,911,324,937
47,703,815,712,830
47,699,771,719,796
47,707,795,719,809
