47,345,16,386,59
47,449,45,491,97
47,397,65,414,86
47,429,136,469,178
47,488,184,517,226
47,440,193,480,226
47,407,222,442,267
47,434,243,464,273
47,465,225,494,274
47,366,265,403,307
47,205,307,246,348
47,222,292,250,323
47,163,322,208,365
47,81,378,119,413
47,209,349,261,384
47,392,345,412,375
47,453,305,493,346
47,413,326,458,368
47,415,365,461,414
47,461,376,496,420
47,493,376,515,425
47,508,417,547,461
47,602,401,646,445
47,692,400,719,443
47,280,490,319,520
47,334,501,382,549
47,379,487,428,535
47,371,403,415,449
47,44,514,81,554
47,10,521,50,563
47,0,520,15,557
47,184,547,212,578
47,467,449,508,497
47,448,458,465,488
47,534,482,581,527
47,149,584,184,627
47,9,669,47,705
47,134,638,178,673
47,170,680,203,708
47,279,635,315,664
47,263,678,289,705
47,452,660,487,699
47,479,650,519,696
47,548,609,574,651
47,499,580,522,610
47,383,581,414,618
47,416,579,461,617
47,439,680,463,710
47,341,750,377,784
47,541,681,568,712
47,474,711,489,730
47,420,732,456,764
47,459,740,501,787
47,689,785,719,826
47,600,815,636,856
47,660,799,684,833
47,679,838,706,869
47,521,818,562,872
47,553,856,596,895
47,632,907,659,957
47,584,897,614,934
47,600,859,638,890
47,651,963,676,1001
47,449,861,491,907
47,355,805,404,835
47,266,869,301,903
47,323,846,358,879
47,332,945,368,978
47,45,897,82,933
47,220,1013,263,1048
47,188,922,207,947
47,5,984,49,1023
47,2,1096,21,1143
47,114,1089,163,1136
47,585,981,621,1013
47,670,989,694,1015
47,462,1173,499,1207
47,529,1219,584,1278
47,648,1060,689,1101
47,627,1089,658,1129
47,675,1201,707,1263
47,598,1053,621,1076
47,184,1160,229,1199
47,563,607,595,645
47,438,405,463,428
47,400,1,427,8
47,219,567,241,591
47,73,646,91,664
47,652,1112,705,1135
47,168,800,188,822
47,639,835,666,874
47,271,1108,293,1132
