47,297,418,322,444
47,119,668,137,689
47,240,390,264,409
47,261,420,283,442
47,252,443,277,461
47,292,450,312,475
47,190,418,210,436
47,229,401,242,424
47,67,604,86,631
47,207,494,224,509
47,80,358,101,381
47,131,257,156,281
47,40,226,63,246
47,22,219,41,237
47,9,403,32,425
47,61,336,85,360
47,62,357,78,377
47,350,600,368,613
47,215,284,235,301
47,186,332,197,343
47,370,460,387,478
47,1,331,13,350
47,2,428,26,449
47,26,460,48,483
47,56,457,74,472
47,284,371,304,387
47,447,490,459,506
47,415,578,434,589
47,444,567,466,597
47,464,493,480,512
47,122,582,150,602
47,126,602,158,632
47,138,625,159,644
47,110,654,131,670
47,126,674,146,695
47,226,733,242,752
