47,165,58,184,76
47,192,104,227,146
47,167,133,184,165
47,127,93,152,124
47,275,124,298,149
47,294,119,310,148
47,255,102,268,116
47,98,154,124,186
47,111,282,142,311
47,82,255,100,273
47,170,250,192,281
47,106,364,141,391
47,52,437,93,481
47,58,404,80,436
47,43,481,78,514
47,22,483,42,504
47,223,233,248,261
47,291,238,319,269
47,276,354,302,380
47,358,276,386,306
47,346,418,379,454
47,389,381,413,410
47,410,466,438,501
47,422,413,453,435
47,415,410,434,424
47,481,371,505,387
47,387,592,414,619
47,363,548,397,575
47,398,535,427,560
47,144,396,163,420
47,102,348,120,369
47,136,300,155,318
47,81,272,104,293
47,77,586,99,602
47,298,798,324,820
47,297,816,324,837
47,377,620,405,641
47,403,721,428,742
47,141,730,162,755
47,254,740,283,756
47,203,748,216,768
47,19,529,43,538
47,509,739,540,768
47,470,604,506,637
47,615,659,652,691
47,629,685,662,709
47,573,693,598,716
47,547,697,571,716
47,525,440,560,471
47,506,418,523,433
47,256,784,270,797
47,260,770,273,779
47,619,5,656,47
47,637,1,667,34
47,707,14,719,49
47,694,46,719,82
47,671,681,684,702
47,649,558,662,570
47,494,660,515,678
47,409,974,429,1006
47,398,889,420,920
47,122,1,141,17
47,311,376,333,394
47,269,477,291,495
47,700,566,719,586
