47,37,84,106,162
47,107,87,172,167
47,250,36,279,64
47,268,21,295,48
47,281,1,312,31
47,213,1,243,11
47,249,72,275,94
47,288,49,317,76
47,328,39,358,69
47,465,122,520,192
47,586,106,651,174
47,621,34,693,110
47,573,154,635,209
47,454,177,508,236
47,321,263,378,331
47,378,258,433,321
47,510,249,558,287
47,533,283,566,315
47,565,278,593,315
47,656,344,710,394
47,706,316,719,336
47,457,350,497,387
47,421,396,452,434
47,489,402,518,427
47,520,449,544,476
47,588,472,628,515
47,614,517,649,546
47,511,575,558,617
47,556,593,592,636
47,578,601,606,638
47,218,361,278,422
47,67,294,104,346
47,162,301,190,330
47,186,286,213,320
47,222,316,245,346
47,1,345,37,398
47,0,230,24,273
47,1,377,52,421
47,54,409,110,470
47,162,435,218,497
47,219,492,266,540
47,227,517,273,558
47,195,532,235,580
47,86,474,142,516
47,217,588,256,623
47,127,641,169,690
47,238,673,274,714
47,218,712,240,741
47,26,731,67,754
47,55,808,85,851
47,92,807,132,835
47,228,777,256,812
47,359,565,401,603
47,281,537,305,567
47,337,638,369,668
47,365,638,391,672
47,422,673,455,710
47,444,653,475,682
47,619,613,646,635
47,340,741,366,769
47,367,731,399,769
47,289,789,310,817
47,276,797,291,822
47,304,787,319,806
47,632,756,649,779
47,593,739,621,778
47,133,1039,175,1089
47,85,1045,125,1086
47,107,1063,133,1091
47,429,970,449,990
47,492,918,508,933
47,572,938,583,953
47,659,974,676,989
47,639,1071,653,1089
47,550,1127,574,1152
47,537,1155,555,1172
47,681,1184,700,1211
47,554,1164,577,1185
47,438,1036,454,1056
47,408,1089,419,1109
47,225,1201,250,1230
47,372,395,422,444
47,16,63,64,87
47,47,6,77,31
47,2,143,18,173
47,26,163,62,210
47,384,1,400,21
47,512,297,552,325
47,260,335,276,343
