47,38,46,68,76
47,42,76,75,99
47,24,100,64,143
47,112,132,157,183
47,97,184,132,224
47,127,193,169,239
47,17,191,53,228
47,79,241,115,275
47,58,280,96,322
47,25,330,64,370
47,131,346,167,380
47,201,253,231,283
47,214,125,243,160
47,225,35,253,66
47,233,71,264,101
47,246,58,278,90
47,307,8,336,48
47,277,72,293,97
47,269,53,287,72
47,182,322,207,344
47,246,210,273,241
47,335,10,369,45
47,340,45,366,71
47,369,56,387,83
47,325,72,357,112
47,308,206,334,231
47,312,232,332,253
47,328,235,352,259
47,338,109,367,137
47,353,90,382,125
47,372,88,390,116
47,414,37,442,64
47,387,123,410,153
47,455,47,484,78
47,496,88,523,116
47,529,81,548,103
47,521,114,540,132
47,325,335,348,356
47,192,364,220,392
47,421,242,462,283
47,351,189,378,216
47,466,166,492,194
47,328,123,356,154
47,475,127,502,159
47,521,243,564,277
47,514,277,556,314
47,550,234,579,264
47,457,327,493,361
47,598,99,630,133
47,589,93,603,122
47,583,192,614,227
47,610,182,642,217
47,613,70,649,103
47,622,36,657,70
47,675,22,718,60
47,662,36,697,72
47,659,16,686,47
47,665,66,690,103
47,674,72,704,113
47,697,71,719,115
47,643,134,681,173
47,656,237,690,268
47,366,379,407,418
47,387,411,425,450
47,348,409,366,440
47,432,439,455,472
47,660,281,688,301
47,425,332,452,379
47,655,505,709,545
47,634,536,673,590
47,384,734,413,765
47,466,698,491,732
47,446,614,465,643
47,523,575,583,625
47,482,664,532,711
47,532,744,557,779
47,582,729,625,777
47,635,733,665,767
47,704,751,717,786
47,65,733,105,765
47,74,783,114,826
47,122,820,158,856
47,151,843,192,881
47,85,917,128,962
47,31,911,74,955
47,47,876,81,911
47,117,856,151,878
47,137,873,177,913
47,287,886,318,922
47,274,826,310,868
47,570,932,618,981
47,680,1,699,18
47,680,113,719,152
47,365,219,384,243
47,550,347,571,366
47,531,711,550,746
