47,352,248,380,279
47,215,541,243,572
47,223,585,251,608
47,189,832,219,864
47,206,766,231,791
47,181,692,203,716
47,120,573,130,586
47,348,576,371,600
47,383,556,401,574
47,449,523,472,540
47,495,543,521,571
47,459,502,481,522
47,640,719,654,729
47,73,636,89,654
47,197,444,223,478
47,223,462,246,478
47,428,504,448,534
47,156,567,177,597
47,34,686,66,712
47,65,670,87,714
47,203,699,238,722
47,171,785,209,816
47,347,941,378,960
47,449,862,457,887
47,477,787,491,804
47,563,846,584,870
47,624,847,655,871
47,609,808,634,825
47,653,842,683,856
47,667,860,683,889
