47,54,793,93,826
47,145,844,184,868
47,117,903,167,931
47,386,806,402,826
47,389,784,418,807
47,449,816,479,840
47,446,742,477,763
47,502,717,530,749
47,498,559,529,593
47,479,576,511,603
47,548,548,562,563
47,581,552,595,572
47,533,631,547,654
47,581,673,603,702
47,620,657,641,677
47,599,699,632,726
47,533,729,550,745
47,507,749,536,777
47,516,780,540,799
47,572,782,600,812
47,592,769,627,803
47,590,808,616,835
47,652,820,680,841
47,363,802,385,819
47,372,828,388,852
47,352,835,371,852
47,96,863,132,904
47,86,861,98,876
47,43,862,74,895
47,7,831,39,869
47,0,837,14,874
47,5,685,44,719
47,1,706,31,736
47,28,657,41,679
47,0,650,28,684
47,2,598,31,631
