47,247,848,286,887
47,217,810,260,853
47,319,763,350,797
47,222,641,253,677
47,255,650,288,681
47,301,546,324,580
47,318,506,352,537
47,196,432,220,459
47,277,313,297,326
47,295,342,323,368
47,348,332,371,357
47,369,306,400,341
47,351,286,388,302
47,329,241,367,279
47,328,211,354,231
47,365,214,396,248
47,370,182,403,215
47,395,38,429,81
47,479,189,497,217
47,525,250,550,284
47,351,471,387,508
47,435,443,466,469
47,516,448,557,478
47,499,445,520,471
47,484,437,500,450
47,499,504,527,535
47,416,534,450,567
47,478,573,518,616
47,516,580,547,615
47,428,626,463,664
47,446,689,480,720
47,228,422,256,440
47,310,482,331,498
47,419,412,439,424
47,368,232,407,271
47,444,151,468,169
47,207,859,247,884
47,621,921,657,954
47,600,703,616,720
