47,362,1,399,30
47,378,27,416,69
47,416,18,453,60
47,341,61,386,102
47,363,130,406,179
47,408,148,448,176
47,326,152,353,189
47,306,169,334,192
47,400,200,438,252
47,436,204,475,244
47,426,242,439,265
47,337,265,366,303
47,223,321,260,347
47,264,335,290,352
47,289,360,323,407
47,342,367,364,392
47,557,326,603,360
47,609,346,651,383
47,378,464,395,493
47,39,594,58,635
47,60,557,94,576
47,78,577,110,618
47,192,650,233,681
47,314,706,358,748
47,364,759,414,795
47,382,794,418,831
47,334,808,381,857
47,244,877,270,899
47,386,862,406,892
47,604,1020,641,1056
47,586,1003,614,1039
47,514,688,564,735
47,468,665,506,698
47,540,619,570,631
47,345,206,392,253
47,369,218,402,266
47,430,536,456,563
47,479,549,528,597
47,54,724,92,749
47,183,717,216,750
47,23,739,51,769
47,2,867,24,899
47,53,947,81,977
47,211,788,251,814
47,455,732,497,775
47,443,727,478,764
