47,22,214,43,233
47,3,231,25,257
47,0,187,20,204
47,2,160,25,182
47,104,183,124,203
47,122,212,145,233
47,294,368,317,394
47,250,427,271,446
47,82,214,103,237
47,156,592,180,620
47,71,353,92,371
47,62,368,86,385
47,38,417,59,440
47,17,434,37,457
47,240,382,259,399
47,114,328,133,350
47,220,275,244,302
47,232,253,253,273
47,590,332,615,357
47,518,449,542,472
47,496,573,520,601
47,353,625,379,654
47,398,699,416,720
47,403,631,429,650
47,579,624,601,646
47,514,519,535,537
47,12,387,30,405
47,494,545,515,561
47,533,540,545,564
47,337,400,350,411
47,211,314,228,337
47,76,250,92,268
47,408,591,422,615
47,442,583,460,606
47,86,191,104,211
47,461,583,472,602
47,485,593,506,607
47,165,612,183,630
47,90,453,103,472
47,59,268,78,290
47,24,235,44,251
47,37,218,55,241
47,1,218,13,235
47,110,205,129,218
47,124,243,151,261
47,174,300,183,313
47,177,255,189,268
47,281,324,303,344
47,624,486,651,510
47,644,507,675,531
47,710,472,719,498
47,532,597,549,615
47,615,613,633,633
47,673,645,711,667
47,365,457,381,476
47,67,234,85,251
