47,234,0,279,27
47,244,22,273,40
47,201,149,250,200
47,276,105,321,155
47,293,163,327,207
47,335,152,363,202
47,332,208,368,251
47,365,316,406,364
47,209,249,247,301
47,254,261,281,313
47,226,346,266,383
47,86,326,135,366
47,85,306,134,334
47,127,335,177,382
47,120,379,169,425
47,120,410,155,436
47,61,396,108,445
47,300,334,346,376
47,201,306,235,343
47,243,545,274,574
47,172,555,213,594
47,61,582,95,624
47,112,622,158,664
47,336,689,377,730
47,179,764,233,814
47,202,910,232,952
47,384,927,420,963
47,334,724,366,750
47,600,468,651,530
47,664,487,712,531
47,684,277,719,333
47,700,333,718,366
47,264,773,295,819
47,430,967,484,1010
47,203,437,235,456
47,470,490,509,537
47,396,586,438,629
47,258,623,285,651
47,292,589,332,612
47,322,678,353,693
47,351,579,378,596
47,323,902,340,920
47,339,895,371,926
47,233,811,254,847
47,242,765,262,779
