47,166,827,210,875
47,621,869,646,898
47,626,802,657,826
47,481,790,511,825
47,473,746,506,784
47,209,836,226,863
47,335,701,356,712
47,302,680,326,700
47,308,652,333,676
47,334,645,361,670
47,71,716,99,746
47,61,700,75,718
47,633,636,663,659
47,627,611,647,628
47,651,548,676,570
47,531,639,553,657
47,158,497,188,526
47,136,513,158,535
47,164,525,197,553
47,178,551,193,563
47,147,552,155,579
47,280,519,309,548
47,323,489,349,515
47,340,462,366,487
47,348,485,367,498
47,83,434,103,454
47,144,418,164,435
47,194,419,234,472
47,274,422,285,433
47,124,323,159,358
47,170,350,210,377
47,262,338,278,364
47,237,302,264,329
47,220,301,243,319
47,209,258,244,293
47,131,214,171,251
47,164,220,196,260
47,256,209,292,244
47,229,215,257,247
47,117,156,149,184
47,177,99,211,133
47,211,104,232,137
47,232,109,247,141
47,271,167,286,191
47,320,263,327,287
47,340,241,353,257
47,294,218,315,235
47,283,467,306,482
47,3,511,42,543
47,149,630,170,648
47,469,813,490,835
47,677,412,695,430
47,699,417,718,434
47,688,502,706,518
47,617,513,637,528
47,592,534,615,554
47,589,715,615,732
47,581,767,599,784
47,608,786,628,813
