47,464,759,496,799
47,506,764,532,787
47,523,775,561,812
47,558,793,588,827
47,520,835,551,864
47,417,849,441,872
47,448,941,474,969
47,471,965,505,992
47,539,957,559,996
47,507,1021,533,1048
47,361,1033,395,1075
47,419,953,440,974
47,582,1108,617,1144
47,671,1180,701,1213
47,651,1047,684,1079
47,600,978,623,997
47,55,1099,93,1130
47,119,1040,164,1087
47,117,997,142,1021
47,169,947,192,965
47,1,959,37,1001
47,54,733,83,760
47,2,763,36,803
47,2,850,38,884
47,37,767,81,793
47,62,674,93,707
47,90,702,132,739
47,117,721,147,756
47,139,752,166,773
47,166,753,193,776
