47,140,390,189,432
47,118,371,155,409
47,20,368,67,415
47,1,430,16,466
47,11,572,50,611
47,0,572,11,609
47,118,748,153,789
47,154,749,169,780
47,137,794,182,839
47,86,803,124,835
47,47,795,85,826
47,1,834,23,867
47,0,778,20,812
47,0,860,9,888
47,6,912,42,950
47,31,937,49,957
47,49,933,76,962
47,486,899,525,934
47,390,936,426,960
47,437,691,469,723
47,419,713,446,741
47,501,681,541,712
47,468,659,491,686
47,465,634,491,651
47,493,630,516,654
47,548,860,588,901
47,497,778,527,807
47,501,730,532,759
47,517,761,551,796
47,464,725,492,748
47,434,884,465,903
47,0,1040,23,1082
47,70,990,94,1027
47,95,984,138,1025
47,102,1028,135,1070
47,224,990,257,1025
47,259,1012,298,1048
47,35,1223,79,1262
47,461,968,481,990
47,533,933,570,968
47,600,939,634,979
47,630,919,670,943
47,619,975,658,1010
47,21,651,41,666
47,427,801,460,817
47,477,690,491,710
