47,261,586,288,611
47,505,701,530,729
47,613,578,638,604
47,40,598,69,628
47,637,447,659,473
47,635,517,657,540
47,512,629,535,648
47,510,596,531,614
47,458,628,485,650
47,78,570,106,596
47,88,461,111,488
47,76,400,100,425
47,356,414,379,438
47,126,190,148,213
47,106,213,124,237
47,60,231,86,253
47,72,208,99,233
47,37,134,58,156
47,1,184,15,208
47,35,180,54,195
47,213,156,235,184
47,230,191,250,211
47,188,191,208,215
47,108,162,131,185
47,109,139,131,157
47,112,372,141,398
47,401,357,429,380
47,549,586,571,611
47,613,546,637,564
47,641,543,667,569
47,126,420,147,443
47,169,350,193,367
47,193,170,210,192
47,176,258,203,274
47,317,297,341,323
47,175,332,199,352
47,341,237,364,259
47,181,229,198,251
47,6,339,28,363
47,16,590,41,617
47,2,605,14,622
47,89,217,107,240
47,102,194,116,213
47,37,238,59,254
47,5,235,24,262
47,42,210,59,225
47,55,211,72,233
47,158,252,179,269
47,170,213,190,234
47,142,198,162,219
47,124,209,141,229
47,232,228,259,243
47,211,309,240,336
47,137,396,154,424
47,249,445,268,469
47,151,547,176,569
47,496,700,511,720
47,575,588,588,608
47,694,631,719,657
47,629,480,644,499
47,477,455,491,470
47,420,384,439,401
47,443,391,458,406
47,186,440,202,457
47,186,387,197,401
47,396,309,411,322
47,329,265,352,286
47,284,238,301,262
