47,472,1,506,41
47,429,0,474,45
47,393,8,437,62
47,335,42,376,85
47,364,68,383,107
47,294,105,317,145
47,241,99,282,136
47,295,158,327,192
47,324,153,356,176
47,565,137,607,171
47,613,166,650,202
47,88,356,117,372
47,108,378,143,414
47,69,393,100,441
47,206,454,262,487
47,272,452,284,476
47,360,516,411,562
47,556,497,597,537
47,518,476,542,514
47,480,538,545,576
47,414,562,473,606
47,446,608,475,634
47,392,613,432,659
47,237,675,262,696
47,342,690,381,717
47,352,712,384,741
47,569,803,603,836
47,451,660,465,689
47,170,654,197,675
47,232,594,247,613
47,227,246,248,268
47,204,524,242,552
47,510,362,527,400
47,0,413,28,443
47,27,516,64,549
47,1,537,24,568
47,371,600,394,617
47,49,739,74,769
47,603,802,622,825
47,283,521,310,552
