47,311,207,338,243
47,381,242,414,268
47,404,322,421,348
47,315,330,343,364
47,334,361,359,387
47,486,264,508,291
47,240,412,263,439
47,236,332,251,352
47,505,388,534,415
47,464,398,495,426
47,537,425,564,449
47,566,422,596,453
47,555,458,584,487
47,545,448,570,476
47,484,426,506,446
47,456,435,473,451
47,553,365,578,394
47,124,410,146,431
47,57,427,85,449
47,199,432,222,455
47,187,440,200,451
47,140,492,162,510
47,238,477,257,495
47,246,551,265,575
47,230,556,247,578
47,236,574,253,589
47,265,564,287,586
47,346,537,370,553
47,398,614,431,635
47,58,391,79,410
47,38,439,56,464
47,3,458,27,484
47,361,232,386,259
47,509,425,528,444
47,497,447,528,471
47,359,681,386,709
47,377,637,404,667
47,366,626,388,652
47,199,646,215,671
47,602,619,633,647
47,566,603,596,631
47,342,516,357,529
47,159,522,186,545
47,611,549,646,584
47,623,486,654,514
47,647,449,688,491
47,690,494,709,524
47,677,367,698,390
47,279,198,301,231
47,338,638,362,661
47,314,361,334,384
47,97,529,115,541
47,361,564,374,578
47,639,551,662,575
47,372,707,401,729
47,375,727,401,737
