47,556,658,590,691
47,353,511,385,548
47,343,449,374,480
47,262,669,294,703
47,243,667,264,694
47,209,667,240,698
47,59,593,82,616
47,83,549,107,570
47,1,561,28,590
47,295,634,323,664
47,363,608,385,633
47,584,461,614,487
47,654,396,681,425
47,579,411,607,437
47,471,337,501,368
47,434,443,455,464
47,390,415,417,443
47,135,368,157,393
47,159,376,180,401
47,337,211,363,238
47,350,284,373,310
47,277,254,303,280
47,286,228,310,252
47,169,197,194,228
47,208,151,233,176
47,154,308,175,326
47,181,265,204,291
47,218,270,240,293
47,245,260,267,281
47,414,182,436,209
47,435,209,462,236
47,438,251,464,274
47,593,547,617,563
47,356,257,378,279
47,319,273,339,299
47,212,193,234,215
47,151,222,175,241
47,72,250,93,276
47,58,253,73,272
47,482,277,500,292
47,324,176,340,205
47,285,147,314,175
47,260,210,287,230
47,229,216,253,237
47,264,243,287,260
47,232,241,245,260
47,201,240,240,263
47,292,130,321,150
47,272,161,295,179
47,389,191,417,221
47,388,216,404,235
47,343,244,365,267
47,349,218,370,243
47,327,372,346,399
47,234,387,259,409
47,314,446,334,466
47,400,468,418,494
47,521,399,532,429
47,515,265,532,284
47,135,548,156,561
47,0,498,10,526
47,202,619,220,637
47,205,581,228,608
47,319,561,336,583
47,375,557,396,579
47,426,553,441,570
47,382,618,404,634
47,707,706,719,724
47,709,767,719,778
47,598,680,614,691
47,547,414,556,429
47,576,397,598,413
47,623,346,642,370
47,436,347,451,374
47,450,314,467,324
47,455,270,485,286
47,97,373,123,391
47,41,576,55,596
