47,563,126,592,157
47,673,121,709,156
47,549,187,579,219
47,593,176,620,202
47,643,226,668,259
47,612,229,643,270
47,646,275,676,304
47,389,253,416,286
47,523,214,556,244
47,593,267,624,298
47,573,262,592,288
47,549,315,573,344
47,495,396,524,425
47,427,611,453,638
47,427,562,460,593
47,393,661,420,694
47,357,630,386,658
47,165,628,192,648
47,168,586,197,613
47,45,610,70,636
47,659,312,687,338
47,259,602,283,625
47,162,416,183,437
47,644,138,673,165
47,683,326,709,354
47,368,257,387,281
47,599,211,624,237
47,538,607,569,633
47,570,688,592,713
47,385,635,404,665
47,2,428,20,450
47,466,396,492,420
47,658,100,689,131
47,707,188,719,214
47,571,208,594,234
47,536,265,551,282
47,559,264,568,278
47,578,248,592,267
47,704,249,719,271
47,710,236,719,249
47,689,307,711,332
47,702,285,719,316
47,661,340,685,368
47,559,442,578,466
47,635,512,661,540
47,707,466,719,497
47,132,406,148,424
47,35,432,57,451
47,433,387,456,411
47,411,398,433,422
47,547,404,574,435
47,523,575,536,592
47,523,596,553,618
47,586,657,610,674
47,596,702,620,730
47,588,740,607,752
47,157,605,176,627
47,186,604,202,621
47,213,510,233,528
47,23,487,55,513
47,20,476,32,485
47,8,596,31,620
