47,462,225,502,267
47,462,267,492,299
47,479,308,517,347
47,463,308,475,325
47,412,302,445,328
47,402,351,443,391
47,502,388,523,416
47,522,382,559,422
47,392,424,434,458
47,410,406,440,426
47,426,432,462,479
47,462,433,498,484
47,259,521,303,557
47,213,543,251,578
47,506,478,545,508
47,576,502,618,546
47,497,537,537,569
47,519,565,564,608
47,559,575,590,619
47,586,545,626,575
47,423,751,469,789
47,475,697,511,725
47,502,718,545,759
47,545,676,575,713
47,618,677,653,711
47,644,757,672,784
47,671,772,687,792
47,570,779,587,801
47,321,740,348,767
47,379,876,421,902
47,250,883,275,910
47,254,968,303,995
47,23,965,55,1003
47,439,890,480,936
47,526,824,559,846
47,543,943,560,982
47,453,989,485,1024
47,0,1058,25,1087
47,110,1099,142,1119
47,180,1090,207,1123
47,311,1078,349,1110
47,244,1155,260,1171
47,122,1256,162,1279
47,448,1221,493,1254
47,491,1205,530,1235
