47,556,28,579,47
47,637,35,672,73
47,560,105,590,141
47,638,131,673,166
47,667,150,678,167
47,621,140,641,169
47,603,179,630,203
47,635,192,672,234
47,687,143,719,181
47,690,104,712,132
47,697,187,718,231
47,570,284,604,319
47,567,320,594,354
47,706,377,719,392
47,588,382,612,416
47,678,428,709,461
47,703,436,719,470
47,672,475,708,508
47,572,415,600,441
47,130,535,153,568
47,42,545,74,577
47,31,562,54,589
47,95,534,109,549
47,75,615,91,647
47,558,521,576,529
47,566,531,606,569
47,151,649,175,672
47,176,646,194,672
47,1,733,25,762
47,59,715,87,743
47,82,726,98,739
47,107,668,143,699
47,160,672,177,686
47,477,544,512,579
47,519,554,555,593
47,565,601,590,637
47,685,676,718,713
47,536,615,563,646
47,533,586,569,615
47,466,573,499,605
47,460,598,483,620
47,527,656,562,687
47,64,752,91,779
47,10,813,43,842
47,72,780,82,796
47,104,781,134,809
47,127,766,156,805
47,143,696,175,723
47,122,805,158,839
47,213,816,242,843
47,664,759,691,784
47,693,754,719,782
47,463,691,485,705
47,416,724,445,753
47,415,779,436,801
47,456,774,476,796
47,532,788,561,820
47,510,785,521,804
47,620,783,647,809
47,584,787,606,806
47,567,851,587,874
47,524,849,534,865
47,521,881,537,904
